customer_id,segment,name,income_or_turnover,budget_pct,expected_monthly_outflow,expected_monthly_txns,salary_day,employer_id,fav_merchants,fav_counterparties,kyc_risk,join_date
CUST_105614,retail,Anne Rogers,6231,0.5983591101852489,3728,21,25.0,EMP_1961,MERCH_1118|MERCH_1196|MERCH_1386|MERCH_1071|MERCH_1194|MERCH_1155,CP_11668,Low,2020-02-01
CUST_105615,sme,Montgomery-Kerr,1620281,0.6379035655018641,1033583,93,,,MERCH_1066|MERCH_1314|MERCH_1254,CP_11136|CP_11562,Low,2018-04-01
CUST_105616,retail,David Gutierrez,84167,0.7389589126125171,62195,49,25.0,EMP_1768,MERCH_1019|MERCH_1480|MERCH_1171,CP_11889|CP_11962,Medium,2020-08-01
CUST_105617,retail,James Griffin,42088,0.6612321643125865,27829,35,25.0,EMP_1850,MERCH_1347|MERCH_1263|MERCH_1286|MERCH_1354|MERCH_1319|MERCH_1171,CP_11862|CP_11401|CP_10169,Low,2019-11-01
CUST_105618,retail,Tina Garcia,70581,0.561348327537192,39620,17,27.0,EMP_1175,MERCH_1428|MERCH_1008|MERCH_1310|MERCH_1190|MERCH_1158|MERCH_1364|MERCH_1254,CP_10429|CP_11147|CP_10845,Medium,2019-03-01
CUST_105619,retail,Donna Norris,11980,0.804993302639637,9643,41,27.0,EMP_1708,MERCH_1002|MERCH_1052|MERCH_1298|MERCH_1443|MERCH_1184|MERCH_1292,CP_10983,Low,2020-07-01
CUST_105620,retail,Ricky Ellison,42071,0.6081933664112593,25587,33,26.0,EMP_1090,MERCH_1050|MERCH_1274|MERCH_1451,CP_10329|CP_10399|CP_10876,Low,2021-11-01
CUST_105621,corporate,"Tran, Cannon and Nguyen",6272722,0.7409826865799907,4647978,86,,,MERCH_1146|MERCH_1152|MERCH_1332,CP_10959,Low,2021-06-01
CUST_105622,retail,Troy Green,44876,0.42107724661065477,18896,47,28.0,EMP_1909,MERCH_1285|MERCH_1474|MERCH_1039|MERCH_1012|MERCH_1044|MERCH_1354,CP_10636|CP_11474|CP_10966,Medium,2022-08-01
CUST_105623,retail,Brian Mcdowell,128474,0.525124463160549,67464,44,28.0,EMP_1666,MERCH_1425|MERCH_1189|MERCH_1451|MERCH_1228|MERCH_1275,CP_11702,Medium,2022-05-01
CUST_105624,retail,Corey Phillips,17689,0.7101573581104315,12561,45,25.0,EMP_1244,MERCH_1329|MERCH_1343|MERCH_1379|MERCH_1459|MERCH_1385,CP_11783|CP_11073|CP_11803,Medium,2019-10-01
CUST_105625,sme,Garrison LLC,10000000,0.8998139200057795,8998139,48,,,MERCH_1288|MERCH_1432|MERCH_1105|MERCH_1063|MERCH_1077|MERCH_1317|MERCH_1384,CP_10275|CP_11097|CP_11499,Medium,2018-10-01
CUST_105626,retail,Richard Dorsey,151538,0.7201540398468087,109130,21,26.0,EMP_1333,MERCH_1217|MERCH_1101|MERCH_1317|MERCH_1145,CP_10099|CP_10224,Low,2021-01-01
CUST_105627,retail,Stacie Cole,24826,0.5945741776093229,14760,39,26.0,EMP_1599,MERCH_1070|MERCH_1235|MERCH_1457|MERCH_1150,CP_10556|CP_10616,High,2021-04-01
CUST_105628,retail,Jessica Kline,22127,0.6835175228350314,15124,38,26.0,EMP_1586,MERCH_1117|MERCH_1401|MERCH_1267|MERCH_1110|MERCH_1086,CP_10561|CP_11448|CP_10617,High,2022-10-01
CUST_105629,retail,Sherri Barnes,3000,0.4365590036507106,1309,10,28.0,EMP_1731,MERCH_1052|MERCH_1470|MERCH_1486|MERCH_1060,CP_11725|CP_11772|CP_10542,Low,2022-03-01
CUST_105630,retail,Sandra Boyle,17753,0.6892282859143322,12235,20,28.0,EMP_1050,MERCH_1395|MERCH_1349|MERCH_1459|MERCH_1080,CP_11376|CP_11521,Low,2019-05-01
CUST_105631,retail,Theresa Patel,87719,0.545381055219915,47840,40,26.0,EMP_1741,MERCH_1354|MERCH_1343|MERCH_1113|MERCH_1445|MERCH_1241,CP_11850|CP_10029|CP_11336,Low,2018-09-01
CUST_105632,retail,Marc Rosario,25809,0.5531911960045143,14277,49,25.0,EMP_1156,MERCH_1124|MERCH_1415|MERCH_1168|MERCH_1050|MERCH_1204|MERCH_1190,CP_11416|CP_10861,Medium,2022-10-01
CUST_105633,retail,James Shepherd,200000,0.4689316997323109,93786,32,26.0,EMP_1686,MERCH_1363|MERCH_1453|MERCH_1029|MERCH_1290|MERCH_1318|MERCH_1222|MERCH_1236,CP_10414,Low,2019-06-01
CUST_105634,retail,Martin Good,7397,0.4551715448330879,3366,13,25.0,EMP_1496,MERCH_1255|MERCH_1417|MERCH_1342|MERCH_1251|MERCH_1437|MERCH_1047|MERCH_1498,CP_10161,Low,2021-03-01
CUST_105635,retail,Brandon West,33784,0.8762276498837536,29602,56,25.0,EMP_1996,MERCH_1153|MERCH_1068|MERCH_1056,CP_11537|CP_11416|CP_11593,Low,2020-02-01
CUST_105636,retail,Kent Medina,200000,0.5571330209506082,111426,35,28.0,EMP_1622,MERCH_1178|MERCH_1248|MERCH_1338|MERCH_1306|MERCH_1045|MERCH_1389|MERCH_1094,CP_10283|CP_10277,Medium,2020-06-01
CUST_105637,retail,Claire Kennedy,58389,0.731993098152944,42740,19,28.0,EMP_1247,MERCH_1016|MERCH_1229|MERCH_1250,CP_10016|CP_11164,Low,2021-05-01
CUST_105638,retail,Christopher Andrews,9427,0.6193535559998844,5838,19,27.0,EMP_1448,MERCH_1158|MERCH_1326|MERCH_1026|MERCH_1298,CP_10303|CP_10616|CP_10988,Low,2019-05-01
CUST_105639,retail,Ashley Yang,12890,0.865293575629523,11153,24,26.0,EMP_1329,MERCH_1066|MERCH_1207|MERCH_1222|MERCH_1133|MERCH_1067|MERCH_1498,CP_11147|CP_10647,Medium,2021-06-01
CUST_105640,retail,Michael Boyd,27300,0.924038118309956,25226,17,26.0,EMP_1389,MERCH_1477|MERCH_1395|MERCH_1169,CP_11792|CP_11056|CP_11957,Low,2019-06-01
CUST_105641,retail,Steven Hendrix,113933,0.8256407745031924,94067,49,25.0,EMP_1185,MERCH_1243|MERCH_1212|MERCH_1048|MERCH_1324|MERCH_1316|MERCH_1054,CP_11001,Low,2021-10-01
CUST_105642,retail,Mrs. Alexis Alexander,99897,0.8687756243667728,86788,24,25.0,EMP_1087,MERCH_1016|MERCH_1163|MERCH_1341|MERCH_1080|MERCH_1160|MERCH_1029,CP_10185|CP_11408,Low,2022-10-01
CUST_105643,retail,John Lawrence,68268,0.9086766963226202,62033,44,27.0,EMP_1357,MERCH_1148|MERCH_1281|MERCH_1277|MERCH_1088|MERCH_1337|MERCH_1133|MERCH_1317,CP_11226|CP_10134,Low,2022-09-01
CUST_105644,retail,Barry Hicks,200000,0.49776973520900214,99553,31,27.0,EMP_1750,MERCH_1193|MERCH_1195|MERCH_1381|MERCH_1333,CP_10170,Low,2022-11-01
CUST_105645,retail,James Carpenter,24037,0.6775744645767147,16286,46,27.0,EMP_1594,MERCH_1295|MERCH_1399|MERCH_1172|MERCH_1215|MERCH_1385,CP_10229,Medium,2021-03-01
CUST_105646,retail,Dr. Stephanie Taylor,78980,0.6610490685986625,52209,37,26.0,EMP_1842,MERCH_1108|MERCH_1091|MERCH_1064|MERCH_1286,CP_11837|CP_11852|CP_10782,,2022-12-01
CUST_105647,retail,Wesley Waters,43260,0.8493365054189335,36742,38,25.0,EMP_1704,MERCH_1474|MERCH_1089|MERCH_1327|MERCH_1084|MERCH_1243|MERCH_1110,CP_10565|CP_11957|CP_11376,Low,2022-11-01
CUST_105648,corporate,Barnett Ltd,2505336,0.49744117397687126,1246257,33,,,MERCH_1124|MERCH_1431|MERCH_1087|MERCH_1198,CP_11706|CP_11215|CP_11508,Low,2021-06-01
CUST_105649,retail,Troy Maynard,82932,0.8000425103484061,66349,41,28.0,EMP_1601,MERCH_1142|MERCH_1224|MERCH_1273|MERCH_1184|MERCH_1113|MERCH_1425,CP_10986|CP_10270|CP_11273,,2022-12-01
CUST_105650,sme,Wilson-Diaz,906705,0.944005708822196,855934,47,,,MERCH_1364|MERCH_1408|MERCH_1089,CP_10534|CP_11460,Medium,2021-11-01
CUST_105651,retail,Wanda Zhang,8221,0.5335996523059947,4386,8,27.0,EMP_1635,MERCH_1403|MERCH_1014|MERCH_1115|MERCH_1347|MERCH_1084|MERCH_1418,CP_10943|CP_11542|CP_10827,Medium,2021-05-01
CUST_105652,retail,David Johnson,10650,0.5875487356830454,6257,25,26.0,EMP_1306,MERCH_1456|MERCH_1196|MERCH_1119|MERCH_1034,CP_11234|CP_11768,Low,2019-10-01
CUST_105653,retail,Judith Hunter,12285,0.6212610409133199,7632,29,28.0,EMP_1390,MERCH_1209|MERCH_1148|MERCH_1330,CP_11725,Low,2018-06-01
CUST_105654,retail,Rachel Wilson,80764,0.525677312384871,42455,20,28.0,EMP_1368,MERCH_1276|MERCH_1495|MERCH_1170|MERCH_1186|MERCH_1305|MERCH_1435|MERCH_1064,CP_11803|CP_11549|CP_10931,Low,2022-02-01
CUST_105655,retail,Michael White,35441,0.608174742145549,21554,20,28.0,EMP_1728,MERCH_1333|MERCH_1153|MERCH_1196|MERCH_1425|MERCH_1150|MERCH_1237,CP_10087|CP_11255|CP_11161,Low,2020-06-01
CUST_105656,sme,James-Smith,3514963,0.6320333250562619,2221573,67,,,MERCH_1167|MERCH_1124|MERCH_1400|MERCH_1084|MERCH_1083|MERCH_1359|MERCH_1414,CP_11300|CP_11461,Low,2019-01-01
CUST_105657,corporate,"Mueller, Dickerson and Hutchinson",4207001,0.8881573565368948,3736478,136,,,MERCH_1167|MERCH_1444|MERCH_1042,CP_10592,Low,2018-07-01
CUST_105658,sme,Rangel-Shepherd,1191600,0.8350825501722814,995084,46,,,MERCH_1498|MERCH_1196|MERCH_1487|MERCH_1066|MERCH_1491|MERCH_1171,CP_11807|CP_11309|CP_10390,Medium,2019-05-01
CUST_105659,retail,Matthew Williams,200000,0.49500820913293425,99001,57,27.0,EMP_1866,MERCH_1436|MERCH_1359|MERCH_1351|MERCH_1001|MERCH_1424|MERCH_1311|MERCH_1450,CP_10598|CP_10548,Low,2019-12-01
CUST_105660,retail,Amanda Winters,16219,0.6379928925386643,10347,34,28.0,EMP_1038,MERCH_1152|MERCH_1163|MERCH_1218,CP_10181|CP_10601|CP_10116,Low,2022-04-01
CUST_105661,retail,Roberto Cantrell,16464,0.5164656643705188,8503,16,28.0,EMP_1839,MERCH_1293|MERCH_1150|MERCH_1168|MERCH_1367|MERCH_1211|MERCH_1204|MERCH_1421,CP_11962|CP_10967|CP_10818,Low,2020-03-01
CUST_105662,retail,Jennifer Pena,22746,0.8674596183605439,19731,51,27.0,EMP_1724,MERCH_1274|MERCH_1077|MERCH_1493|MERCH_1051|MERCH_1443|MERCH_1447|MERCH_1369,CP_10512|CP_10206|CP_11264,Medium,2018-03-01
CUST_105663,retail,Jose Hamilton,22000,0.7763717997022319,17080,49,27.0,EMP_1541,MERCH_1499|MERCH_1355|MERCH_1257|MERCH_1481,CP_11157|CP_11232|CP_11054,Medium,2019-02-01
CUST_105664,corporate,"Adams, Wu and Guzman",10000000,0.7978975678735465,7978975,105,,,MERCH_1247|MERCH_1169|MERCH_1163,CP_10466|CP_11272|CP_11514,Low,2019-08-01
CUST_105665,retail,Sharon Lang,57203,0.4556976618115459,26067,44,27.0,EMP_1447,MERCH_1137|MERCH_1025|MERCH_1430,CP_10531|CP_11585|CP_11488,Medium,2019-03-01
CUST_105666,retail,Alyssa Jimenez,3893,0.578408016055991,2251,9,25.0,EMP_1345,MERCH_1177|MERCH_1243|MERCH_1121|MERCH_1329|MERCH_1455,CP_11056|CP_10231,Low,2020-09-01
CUST_105667,sme,Simmons Inc,943286,0.5407597907522261,510091,61,,,MERCH_1074|MERCH_1379|MERCH_1489|MERCH_1273|MERCH_1061|MERCH_1202,CP_10145|CP_11712,Medium,2019-02-01
CUST_105668,retail,Dr. Brett Ramirez II,52748,0.5886808054510568,31051,25,25.0,EMP_1124,MERCH_1360|MERCH_1303|MERCH_1114|MERCH_1332|MERCH_1013,CP_11770,Low,2018-12-01
CUST_105669,retail,Amanda Williams,83452,0.5634923964424774,47024,56,25.0,EMP_1749,MERCH_1101|MERCH_1385|MERCH_1252|MERCH_1373|MERCH_1038,CP_10244,Medium,2019-12-01
CUST_105670,retail,Kevin Blair,12739,0.5804753368783742,7394,24,28.0,EMP_1307,MERCH_1071|MERCH_1364|MERCH_1276,CP_11848|CP_11920,Low,2022-08-01
CUST_105671,retail,Wendy Snow,90398,0.5327037644433124,48155,49,25.0,EMP_1311,MERCH_1078|MERCH_1218|MERCH_1081,CP_11298,Low,2018-10-01
CUST_105672,corporate,Gonzalez-Castro,449396,0.854789480527752,384138,132,,,MERCH_1100|MERCH_1220|MERCH_1283|MERCH_1414|MERCH_1494|MERCH_1312,CP_11686|CP_11136,Low,2019-01-01
CUST_105673,retail,Nicholas Mckenzie,80025,0.5606455894443783,44865,52,26.0,EMP_1751,MERCH_1119|MERCH_1336|MERCH_1447|MERCH_1018|MERCH_1439,CP_10074|CP_11251,Medium,2020-12-01
CUST_105674,retail,Cynthia Lozano,8364,0.4288907342854472,3587,14,26.0,EMP_1924,MERCH_1107|MERCH_1403|MERCH_1247|MERCH_1204|MERCH_1128,CP_10917|CP_10188,Low,2018-08-01
CUST_105675,retail,Cody Miller,3000,0.8649813515880517,2594,9,25.0,EMP_1799,MERCH_1289|MERCH_1226|MERCH_1279,CP_11488|CP_10829,Low,2021-12-01
CUST_105676,retail,John Burns,58589,0.5239865910949534,30699,56,27.0,EMP_1890,MERCH_1165|MERCH_1359|MERCH_1070|MERCH_1064,CP_11268|CP_10960|CP_11870,Low,2020-05-01
CUST_105677,retail,Aaron Nguyen,22225,0.8265095012101529,18369,41,25.0,EMP_1819,MERCH_1438|MERCH_1167|MERCH_1440|MERCH_1479|MERCH_1200,CP_11772|CP_11668,Medium,2018-12-01
CUST_105678,retail,Sandra Kim,200000,0.812360981521125,162472,19,28.0,EMP_1612,MERCH_1005|MERCH_1367|MERCH_1351|MERCH_1426|MERCH_1419|MERCH_1285|MERCH_1097,CP_11542|CP_10888|CP_11728,Low,2018-02-01
CUST_105679,sme,Mills LLC,55888,0.6656530357400523,37202,87,,,MERCH_1386|MERCH_1011|MERCH_1291|MERCH_1349,CP_11721,Low,2018-04-01
CUST_105680,retail,Misty Parker,78535,0.7464440953594438,58621,54,27.0,EMP_1798,MERCH_1145|MERCH_1444|MERCH_1383|MERCH_1051|MERCH_1100,CP_10629|CP_10314,Low,2022-10-01
CUST_105681,retail,John Ward,130872,0.43521108782521123,56956,20,27.0,EMP_1139,MERCH_1024|MERCH_1079|MERCH_1102|MERCH_1375|MERCH_1363|MERCH_1262|MERCH_1178,CP_10244|CP_11751|CP_10829,Low,2018-05-01
CUST_105682,retail,Arthur Rodriguez,55031,0.644993692185899,35494,32,28.0,EMP_1798,MERCH_1271|MERCH_1472|MERCH_1349|MERCH_1163|MERCH_1394,CP_11330|CP_11443,Low,2021-01-01
CUST_105683,sme,"Munoz, Mason and Thompson",1716557,0.803368322563871,1379027,148,,,MERCH_1343|MERCH_1214|MERCH_1059|MERCH_1085,CP_10290,Low,2021-09-01
CUST_105684,retail,David Armstrong,6599,0.42424415702731966,2799,23,27.0,EMP_1857,MERCH_1350|MERCH_1262|MERCH_1332|MERCH_1093,CP_11859,Medium,2018-05-01
CUST_105685,retail,Christopher Harris,5795,0.7123910387131123,4128,21,28.0,EMP_1763,MERCH_1096|MERCH_1088|MERCH_1324,CP_10300|CP_10528|CP_10174,Low,2019-04-01
CUST_105686,retail,Sean Davenport,30092,0.6848736259143853,20609,52,25.0,EMP_1957,MERCH_1070|MERCH_1288|MERCH_1448,CP_10665|CP_10907|CP_11226,Medium,2021-01-01
CUST_105687,retail,Sara Hull,23259,0.8464085650537047,19686,43,28.0,EMP_1812,MERCH_1076|MERCH_1485|MERCH_1134|MERCH_1222|MERCH_1121|MERCH_1342,CP_10657|CP_10899|CP_11042,Low,2021-10-01
CUST_105688,retail,Justin Johnson,16282,0.666676866735364,10854,48,28.0,EMP_1472,MERCH_1467|MERCH_1011|MERCH_1032|MERCH_1103|MERCH_1284|MERCH_1245|MERCH_1117,CP_10636|CP_10523,Low,2020-10-01
CUST_105689,retail,Rodney Lewis,19888,0.40231341329218584,8001,26,28.0,EMP_1961,MERCH_1154|MERCH_1023|MERCH_1008,CP_11536|CP_10170,Low,2022-11-01
CUST_105690,retail,Mary Smith,52946,0.5172016093196292,27383,46,26.0,EMP_1688,MERCH_1016|MERCH_1224|MERCH_1039|MERCH_1496|MERCH_1051|MERCH_1364|MERCH_1021,CP_10379|CP_10267,Medium,2021-10-01
CUST_105691,retail,Tiffany Green,129471,0.6924701356653616,89654,16,28.0,EMP_1491,MERCH_1128|MERCH_1407|MERCH_1060|MERCH_1089,CP_10297,Low,2018-08-01
CUST_105692,retail,Jennifer Mclean,35638,0.43059675364151373,15345,29,27.0,EMP_1763,MERCH_1205|MERCH_1349|MERCH_1050,CP_11013|CP_10040|CP_11588,Low,2021-07-01
CUST_105693,retail,Mr. Ronald Adams,83030,0.46582361931385396,38677,23,27.0,EMP_1199,MERCH_1381|MERCH_1061|MERCH_1321|MERCH_1327|MERCH_1261,CP_10457|CP_10211,Low,2022-09-01
CUST_105694,retail,Julie Dominguez,56140,0.7277508102417427,40855,47,27.0,EMP_1032,MERCH_1334|MERCH_1171|MERCH_1100|MERCH_1236|MERCH_1428|MERCH_1238|MERCH_1054,CP_10780,Medium,2020-02-01
CUST_105695,retail,Edward Butler,4184,0.7065763437234496,2956,19,26.0,EMP_1802,MERCH_1363|MERCH_1439|MERCH_1080|MERCH_1451,CP_11149|CP_11284,Medium,2022-11-01
CUST_105696,sme,"Monroe, Ray and Mcclain",391758,0.46416856020246183,181841,94,,,MERCH_1192|MERCH_1025|MERCH_1082|MERCH_1137|MERCH_1206|MERCH_1007|MERCH_1294,CP_10803|CP_10107|CP_10301,Low,2019-02-01
CUST_105697,retail,Robert Collins,24271,0.8877915924973766,21547,57,26.0,EMP_1863,MERCH_1316|MERCH_1335|MERCH_1463|MERCH_1035|MERCH_1466|MERCH_1046|MERCH_1353,CP_11232|CP_10116,Low,2022-06-01
CUST_105698,retail,James Knapp,18580,0.945962443503716,17575,18,26.0,EMP_1377,MERCH_1353|MERCH_1472|MERCH_1095|MERCH_1350|MERCH_1082|MERCH_1324,CP_10788,Low,2021-05-01
CUST_105699,retail,Theresa Walton,6533,0.825263260504047,5391,17,27.0,EMP_1638,MERCH_1248|MERCH_1042|MERCH_1414|MERCH_1174,CP_11448,High,2018-07-01
CUST_105700,retail,Jaime Wells,18825,0.861488192242363,16217,39,28.0,EMP_1832,MERCH_1094|MERCH_1119|MERCH_1430|MERCH_1497|MERCH_1273|MERCH_1373,CP_10987|CP_10169|CP_11624,Low,2020-06-01
CUST_105701,retail,James King,9971,0.559668777533304,5580,22,26.0,EMP_1773,MERCH_1370|MERCH_1396|MERCH_1006|MERCH_1118|MERCH_1146|MERCH_1199,CP_11057|CP_11552,Low,2019-09-01
CUST_105702,retail,Amber Gomez,22907,0.4711494413211751,10792,38,26.0,EMP_1469,MERCH_1463|MERCH_1309|MERCH_1225|MERCH_1446|MERCH_1087|MERCH_1324,CP_11050|CP_10665|CP_10543,High,2018-06-01
CUST_105703,sme,Porter Ltd,875385,0.8466690113115345,741161,125,,,MERCH_1003|MERCH_1474|MERCH_1408|MERCH_1259|MERCH_1128|MERCH_1180,CP_10968|CP_11867,Low,2021-02-01
CUST_105704,retail,Sarah Taylor,25018,0.7890773582747693,19741,51,26.0,EMP_1258,MERCH_1447|MERCH_1002|MERCH_1462|MERCH_1135|MERCH_1288|MERCH_1166|MERCH_1468,CP_11477,Low,2019-08-01
CUST_105705,retail,Gary Flores,12227,0.6869968075680081,8399,49,28.0,EMP_1537,MERCH_1015|MERCH_1465|MERCH_1309|MERCH_1276|MERCH_1205,CP_10347|CP_10053|CP_10101,Low,2019-02-01
CUST_105706,sme,Jones LLC,1034499,0.5693282509318603,588969,40,,,MERCH_1230|MERCH_1357|MERCH_1137|MERCH_1190|MERCH_1336|MERCH_1038,CP_10104|CP_10411,Low,2018-06-01
CUST_105707,retail,Kenneth Medina,24856,0.41701591219575607,10365,34,26.0,EMP_1589,MERCH_1114|MERCH_1376|MERCH_1228,CP_10414|CP_11227,Low,2021-03-01
CUST_105708,sme,Moreno-Watkins,6812834,0.842764011464197,5741611,127,,,MERCH_1314|MERCH_1068|MERCH_1084|MERCH_1134|MERCH_1137|MERCH_1125|MERCH_1004,CP_11026|CP_10431|CP_11032,Low,2021-05-01
CUST_105709,retail,Whitney Mcdonald,30202,0.6581552488059019,19877,30,25.0,EMP_1745,MERCH_1480|MERCH_1433|MERCH_1395|MERCH_1426|MERCH_1031|MERCH_1476|MERCH_1227,CP_10888|CP_10320,Low,2019-05-01
CUST_105710,retail,Donald Jackson,14683,0.44672471178365847,6559,35,25.0,EMP_1888,MERCH_1259|MERCH_1461|MERCH_1228|MERCH_1090|MERCH_1091,CP_10786|CP_10931,Low,2019-07-01
CUST_105711,corporate,Jones-Graves,4299857,0.49312659799156644,2120373,84,,,MERCH_1195|MERCH_1276|MERCH_1334|MERCH_1037|MERCH_1137|MERCH_1013,CP_11572|CP_11485|CP_11141,Low,2021-11-01
CUST_105712,retail,Andrew Zamora,9202,0.897918443109561,8262,10,27.0,EMP_1974,MERCH_1137|MERCH_1019|MERCH_1351|MERCH_1107,CP_11332|CP_11298|CP_10781,Low,2022-08-01
CUST_105713,retail,Ronald Mcdonald,7965,0.9459498733771151,7534,19,28.0,EMP_1824,MERCH_1314|MERCH_1439|MERCH_1474,CP_11105,Medium,2019-04-01
CUST_105714,retail,Maria Reynolds,3000,0.7290873505864475,2187,12,26.0,EMP_1280,MERCH_1017|MERCH_1346|MERCH_1154|MERCH_1372,CP_11376,Low,2018-06-01
CUST_105715,retail,Amanda James,6126,0.8234343047734882,5044,17,25.0,EMP_1767,MERCH_1458|MERCH_1185|MERCH_1095|MERCH_1463|MERCH_1182,CP_10187,Low,2021-03-01
CUST_105716,retail,Eric Valencia,3000,0.6372061404803334,1911,8,28.0,EMP_1692,MERCH_1184|MERCH_1262|MERCH_1077|MERCH_1354|MERCH_1085|MERCH_1397|MERCH_1390,CP_10960,Medium,2019-04-01
CUST_105717,sme,Harris-Johnson,374619,0.8269257368338909,309782,32,,,MERCH_1196|MERCH_1362|MERCH_1179|MERCH_1424|MERCH_1361,CP_10676|CP_11712|CP_11217,Medium,2018-09-01
CUST_105718,retail,Sean Scott,34951,0.4243154331753944,14830,28,27.0,EMP_1015,MERCH_1074|MERCH_1317|MERCH_1183|MERCH_1406|MERCH_1405|MERCH_1491,CP_11784,Medium,2020-10-01
CUST_105719,retail,Brandon Horton,16042,0.6765137394503418,10852,21,26.0,EMP_1229,MERCH_1137|MERCH_1035|MERCH_1377|MERCH_1139,CP_10548|CP_10088,Low,2020-05-01
CUST_105720,retail,Dr. Cynthia Hoover DVM,60232,0.8275513314195491,49845,57,26.0,EMP_1835,MERCH_1188|MERCH_1373|MERCH_1130|MERCH_1178,CP_11556|CP_11248|CP_10351,Low,2019-09-01
CUST_105721,retail,Brian Melton,21989,0.8017167457535791,17628,52,27.0,EMP_1998,MERCH_1415|MERCH_1349|MERCH_1082,CP_11297,Medium,2019-03-01
CUST_105722,retail,Alex Gomez,3000,0.5743684106718872,1723,14,28.0,EMP_1384,MERCH_1047|MERCH_1133|MERCH_1242|MERCH_1114|MERCH_1295,CP_11784|CP_11819|CP_11645,Low,2019-07-01
CUST_105723,retail,Erica Mills,54786,0.542461053624731,29719,26,25.0,EMP_1558,MERCH_1428|MERCH_1312|MERCH_1251|MERCH_1246,CP_11751|CP_11642,High,2019-12-01
CUST_105724,sme,Watson-Horton,745296,0.623416948392052,464630,34,,,MERCH_1052|MERCH_1189|MERCH_1020,CP_10423|CP_11721|CP_10038,Low,2019-06-01
CUST_105725,retail,Keith Garcia,34430,0.5806340365339107,19991,32,28.0,EMP_1836,MERCH_1493|MERCH_1170|MERCH_1322,CP_11758,Medium,2019-06-01
CUST_105726,sme,Hill Group,4607493,0.49288595039308186,2270968,43,,,MERCH_1241|MERCH_1127|MERCH_1442|MERCH_1009,CP_11639|CP_11290|CP_10311,Low,2020-04-01
CUST_105727,sme,"Ellis, King and Gibson",1330733,0.8946541142991618,1190545,140,,,MERCH_1245|MERCH_1408|MERCH_1366,CP_11596|CP_10938,Medium,2019-10-01
CUST_105728,retail,Christine Jones,52921,0.7818428367370155,41375,37,25.0,EMP_1734,MERCH_1071|MERCH_1047|MERCH_1158,CP_10784,Low,2021-04-01
CUST_105729,retail,Kenneth Payne,41545,0.6243683326809049,25939,44,26.0,EMP_1480,MERCH_1027|MERCH_1167|MERCH_1316|MERCH_1035|MERCH_1039|MERCH_1324|MERCH_1263,CP_10527|CP_11342,Low,2022-12-01
CUST_105730,retail,Joy Schaefer,13645,0.7074359995523721,9652,49,26.0,EMP_1572,MERCH_1030|MERCH_1353|MERCH_1487|MERCH_1250|MERCH_1102|MERCH_1469,CP_11037|CP_11556,Low,2020-06-01
CUST_105731,retail,Erin Novak,44593,0.5852456268555426,26097,37,25.0,EMP_1011,MERCH_1477|MERCH_1243|MERCH_1305|MERCH_1432|MERCH_1387,CP_10283|CP_10491,High,2018-12-01
CUST_105732,retail,Suzanne Reynolds,33581,0.4709977399706636,15816,54,25.0,EMP_1769,MERCH_1394|MERCH_1144|MERCH_1164,CP_10206,Low,2021-01-01
CUST_105733,sme,Sandoval and Sons,510966,0.5368762741410027,274325,137,,,MERCH_1032|MERCH_1429|MERCH_1419|MERCH_1319|MERCH_1142|MERCH_1007,CP_10661,Low,2021-10-01
CUST_105734,retail,Kimberly Shaffer,60429,0.7258256278232131,43860,39,26.0,EMP_1077,MERCH_1358|MERCH_1180|MERCH_1454,CP_11646|CP_11541,Low,2020-10-01
CUST_105735,retail,Stephen Medina,67753,0.6753801903640848,45759,44,25.0,EMP_1338,MERCH_1370|MERCH_1412|MERCH_1278,CP_11892|CP_10525,Medium,2021-08-01
CUST_105736,retail,Andrea Valdez,8197,0.7446173054937311,6103,19,27.0,EMP_1376,MERCH_1249|MERCH_1265|MERCH_1466|MERCH_1436|MERCH_1468|MERCH_1452,CP_11332|CP_10089,Low,2020-02-01
CUST_105737,retail,Erin Fleming,27884,0.4433328548772955,12361,21,27.0,EMP_1879,MERCH_1269|MERCH_1090|MERCH_1053,CP_10263|CP_10116,Low,2020-10-01
CUST_105738,retail,Melissa Greene,7368,0.5256106219846011,3872,19,25.0,EMP_1042,MERCH_1153|MERCH_1310|MERCH_1249,CP_10868|CP_11768|CP_10122,Low,2022-09-01
CUST_105739,retail,Wendy Hampton,6881,0.6525731810426092,4490,11,27.0,EMP_1676,MERCH_1389|MERCH_1278|MERCH_1382,CP_10497|CP_11227|CP_11023,Low,2018-04-01
CUST_105740,retail,Jessica Baker,24319,0.401665436692595,9768,35,25.0,EMP_1807,MERCH_1404|MERCH_1259|MERCH_1389|MERCH_1090|MERCH_1445|MERCH_1400,CP_11927|CP_10611|CP_11157,Medium,2018-11-01
CUST_105741,retail,Lance Schultz,3000,0.5257479849467228,1577,11,25.0,EMP_1896,MERCH_1110|MERCH_1172|MERCH_1085|MERCH_1442,CP_11163|CP_11365,Low,2020-01-01
CUST_105742,retail,Travis Vargas,43052,0.6125687216216138,26372,42,28.0,EMP_1189,MERCH_1218|MERCH_1418|MERCH_1079|MERCH_1174,CP_11962|CP_10420|CP_11529,Low,2019-11-01
