customer_id,segment,name,income_or_turnover,budget_pct,expected_monthly_outflow,expected_monthly_txns,salary_day,employer_id,fav_merchants,fav_counterparties,kyc_risk,join_date,industry,kyc_score,static_risk_score,risk_score_off_highJur,total_debit,annual_income_or_turnover,velocity_ratio,velocity_severity,velocity_component,dynamic_risk_raw,static_norm,dynamic_norm,composite_crr,crr_tier,drift,involved_in_scenario
CUST_105242,sme,Drake PLC,1836052,0.6805811234665123,1249582,90,,,MERCH_1127|MERCH_1057|MERCH_1137,CP_10669,Low,2020-05-01,,0.1,0.26333333333333336,0.0,528782.58,22032624,0.02399998202665284,32.82863041982106,6.565726083964211,6.565726083964211,0.3211382113821139,0.12826912940563068,0.18612985399857562,Low,0.0,False
CUST_105243,retail,Alan Armstrong,143265,0.7766199840368809,111262,39,27.0,EMP_1011,MERCH_1376|MERCH_1425|MERCH_1035,CP_10512|CP_11164|CP_10282,Low,2019-09-01,Education,0.1,0.18947368421052632,0.0,754099.18,1719180,0.4386388743470725,6.829992576095026,1.365998515219005,1.365998515219005,0.23106546854942236,0.02668637681131155,0.08800010433274479,Low,0.0,False
CUST_105244,retail,Raymond Riley,5933,0.717775943493282,4258,10,27.0,EMP_1481,MERCH_1043|MERCH_1471|MERCH_1410|MERCH_1396,CP_11768,Low,2021-08-01,Retail,0.1,0.3026315789473684,0.0,63157.94,71196,0.8870995561548402,48.13165058153922,9.626330116307845,9.626330116307845,0.36906290115532736,0.18806160470290206,0.24236199363862965,Medium,1.0,False
CUST_105245,sme,Adams-Rodriguez,557565,0.5580831922159084,311167,63,,,MERCH_1338|MERCH_1266|MERCH_1400|MERCH_1369|MERCH_1421,CP_10151|CP_10803|CP_11998,Medium,2020-08-01,,0.5,0.42,0.0,265782.73,6690780,0.039723728773027954,45.560908465244324,9.112181693048866,9.112181693048866,0.5121951219512195,0.1780171146048795,0.2782705168087815,Medium,0.0,False
CUST_105246,retail,Andrea Evans,44315,0.5183007734085261,22968,27,28.0,EMP_1903,MERCH_1367|MERCH_1345|MERCH_1064|MERCH_1023|MERCH_1235,CP_11718|CP_10462,Medium,2019-08-01,Retail,0.5,0.41052631578947374,0.0,613582.09,531780,1.153826939711911,69.35164563226924,13.870329126453848,13.870329126453848,0.5006418485237485,0.27097308338297327,0.33987371292520585,Medium,0.0,False
CUST_105247,sme,Chan-Watkins,5846070,0.6064681116140631,3545455,69,,,MERCH_1256|MERCH_1308|MERCH_1000,CP_11838,Low,2021-07-01,,0.1,0.24666666666666667,0.0,699104.29,70152840,0.009965445304851522,13.007570543702684,2.601514108740537,2.601514108740537,0.3008130081300813,0.05082361731166499,0.1258204345571899,Low,0.0,False
CUST_105248,retail,Corey Ramirez,7513,0.8697219527215407,6534,24,27.0,EMP_1325,MERCH_1283|MERCH_1365|MERCH_1413|MERCH_1011|MERCH_1004|MERCH_1466|MERCH_1281,CP_10142|CP_11147|CP_10214,Low,2021-08-01,Education,0.1,0.23421052631578948,0.0,101897.2,90156,1.1302320422378986,68.55976243504082,13.711952487008165,13.711952487008165,0.28562259306803595,0.267879010709198,0.27320208541684937,Medium,1.0,False
CUST_105249,retail,Ashley Rosario,200000,0.8272357196727278,165447,37,26.0,EMP_1424,MERCH_1198|MERCH_1415|MERCH_1377|MERCH_1069|MERCH_1300|MERCH_1241|MERCH_1000,CP_11624,Low,2020-01-01,Construction,0.1,0.3578947368421053,0.0,945973.19,2400000,0.3941554958333333,3.2170254887404113,0.6434050977480822,0.6434050977480822,0.4364569961489089,0.012569670237211963,0.13973586801072105,Low,0.0,False
CUST_105250,sme,Rosales Inc,571101,0.4539763863146202,259266,106,,,MERCH_1466|MERCH_1086|MERCH_1309|MERCH_1222|MERCH_1433,CP_10090|CP_11747,Low,2019-10-01,,0.1,0.21,0.0,538912.07,6853212,0.07863642187050393,64.62491397109429,12.924982794218858,12.924982794218858,0.25609756097560976,0.25250463838970066,0.25358251516547337,Medium,1.0,False
CUST_105251,retail,Sherry Mendez,200000,0.4273547579741939,85470,45,27.0,EMP_1211,MERCH_1499|MERCH_1143|MERCH_1243,CP_11568|CP_10282|CP_10238,Low,2018-03-01,Education,0.1,0.15000000000000002,0.0,932790.63,2400000,0.3886627625,2.7963375402128188,0.5592675080425638,0.5592675080425638,0.18292682926829273,0.010925944129268861,0.06252620967097602,Low,0.0,False
CUST_105252,retail,Teresa May,35141,0.4704769910447224,16533,45,28.0,EMP_1927,MERCH_1037|MERCH_1371|MERCH_1345|MERCH_1251|MERCH_1182|MERCH_1400|MERCH_1403,CP_10068|CP_10540|CP_11702,Medium,2022-01-01,Construction,0.5,0.4710526315789474,0.0,1230610.6300000001,421692,2.918268854993692,88.08463251670379,17.616926503340757,17.616926503340757,0.5744544287548139,0.3441672400719691,0.4132533966768225,High,1.0,False
CUST_105253,sme,Chung Ltd,3143177,0.4825139118219304,1516626,122,,,MERCH_1089|MERCH_1100|MERCH_1039|MERCH_1049|MERCH_1215|MERCH_1159|MERCH_1493,CP_10247,Low,2020-01-01,,0.1,0.22,0.0,639447.7,37718124,0.016953327265163028,23.331039229181005,4.666207845836201,4.666207845836201,0.2682926829268293,0.09115982152727212,0.14429967994713927,Low,0.0,False
CUST_105254,retail,Jacqueline Maddox,18428,0.7194211454047309,13257,19,26.0,EMP_1372,MERCH_1211|MERCH_1109|MERCH_1338|MERCH_1445,CP_11330|CP_11927|CP_11246,Low,2022-11-01,Healthcare,0.1,0.2815789473684211,0.0,165396.12,221136,0.7479384632081615,31.79905963870329,6.359811927740658,6.359811927740658,0.3433889602053916,0.12424635580628747,0.18998913712601873,Low,0.0,False
CUST_105255,retail,Joseph Hogan,25971,0.5184649330568736,13465,36,26.0,EMP_1045,MERCH_1467|MERCH_1189|MERCH_1032|MERCH_1357,CP_10253|CP_10232|CP_11848,Low,2020-08-01,Tech,0.1,0.18684210526315792,0.0,245850.11000000002,311652,0.7888610052237753,36.81019549616432,7.362039099232863,7.362039099232863,0.22785622593068042,0.14382603444502148,0.16903509189071914,Low,0.0,False
CUST_105256,retail,Angela Davis,4107,0.5067770368093417,2081,23,25.0,EMP_1576,MERCH_1027|MERCH_1041|MERCH_1094|MERCH_1148|MERCH_1131|MERCH_1385|MERCH_1468,CP_11646,Low,2022-09-01,Finance,0.1,0.2947368421052632,0.0,39757.2,49284,0.8066958850742634,39.22296461271962,7.844592922543924,7.844592922543924,0.35943517329910146,0.15325328712293046,0.21510785297578175,Medium,1.0,False
CUST_105257,sme,"Porter, Wyatt and Evans",2177143,0.6156816707123692,1340427,104,,,MERCH_1095|MERCH_1296|MERCH_1430|MERCH_1218|MERCH_1135|MERCH_1130|MERCH_1162,CP_11759|CP_10213|CP_10546,Low,2022-05-01,,0.1,0.27666666666666667,0.0,1176804.11,26125716,0.045043898892570065,48.45147969717825,9.69029593943565,9.69029593943565,0.33739837398373984,0.18931125178524946,0.23373738844479658,Medium,1.0,False
CUST_105258,retail,Anthony Davis,52204,0.7797272412346787,40704,28,25.0,EMP_1802,MERCH_1313|MERCH_1466|MERCH_1067|MERCH_1343,CP_11521|CP_10796,Low,2022-12-01,Retail,0.1,0.3552631578947369,0.0,347390.42,626448,0.554539913927413,14.253897550111358,2.8507795100222717,2.8507795100222717,0.433247753530167,0.05569330812795454,0.16895964174861827,Low,0.0,False
CUST_105259,retail,Jennifer Skinner,6085,0.5805439348587564,3532,11,28.0,EMP_1269,MERCH_1489|MERCH_1484|MERCH_1216|MERCH_1061,CP_11588|CP_11202|CP_11041,Low,2021-09-01,Construction,0.1,0.31052631578947376,0.0,56507.15,73020,0.7738585319090661,34.96659242761693,6.993318485523386,6.993318485523386,0.37869062901155337,0.1366226465013885,0.20924304125443793,Medium,1.0,False
CUST_105260,retail,Candice Lopez,87901,0.4199196804826595,36911,44,25.0,EMP_1730,MERCH_1207|MERCH_1394|MERCH_1057|MERCH_1329,CP_11526|CP_11862|CP_10780,Low,2020-01-01,Construction,0.1,0.28684210526315795,0.0,570297.44,1054812,0.5406626394087287,13.276416728532542,2.6552833457065086,2.6552833457065086,0.34980744544287556,0.05187406217126322,0.1412540771527469,Low,0.0,False
CUST_105261,retail,Felicia Morris,15171,0.430226747350671,6526,31,25.0,EMP_1346,MERCH_1092|MERCH_1237|MERCH_1134|MERCH_1380,CP_11859|CP_11524|CP_11559,Low,2022-04-01,Healthcare,0.1,0.218421052631579,0.0,132927.6,182052,0.7301628106255356,29.37391734719129,5.874783469438258,5.874783469438258,0.26636713735558415,0.11477075824285077,0.16024967197667078,Low,0.0,False
CUST_105262,retail,Christopher Barr,27861,0.7810447511393943,21760,20,27.0,EMP_1271,MERCH_1357|MERCH_1406|MERCH_1245|MERCH_1264|MERCH_1421|MERCH_1316,CP_10746,Low,2022-04-01,Healthcare,0.1,0.25,0.0,218790.47,334332,0.6544107952574089,21.26948775055679,4.2538975501113585,4.2538975501113585,0.3048780487804878,0.08310485822218217,0.14963681538967386,Low,0.0,False
CUST_105263,retail,Sandra Peterson,25836,0.5036282643933037,13011,22,28.0,EMP_1975,MERCH_1263|MERCH_1467|MERCH_1000,CP_10122,Low,2019-11-01,Healthcare,0.1,0.18947368421052632,0.0,200456.16,310032,0.6465660318934819,20.71269487750557,4.142538975501114,4.142538975501114,0.23106546854942236,0.08092933837343394,0.12597017742623046,Low,0.0,False
CUST_105264,retail,James Fletcher,65567,0.7348265462876653,48180,44,27.0,EMP_1318,MERCH_1062|MERCH_1305|MERCH_1387|MERCH_1394|MERCH_1404,CP_11152,Low,2021-06-01,Construction,0.1,0.3473684210526316,0.0,472584.06,786804,0.6006375920813825,17.50804256372185,3.50160851274437,3.5016085127443706,0.423620025673941,0.06840801302174973,0.17497161681740714,Low,0.0,False
CUST_105265,retail,Matthew Hudson,8507,0.7214730892199543,6137,21,25.0,EMP_1903,MERCH_1076|MERCH_1074|MERCH_1461|MERCH_1300,CP_11862|CP_11705,Low,2022-06-01,Retail,0.1,0.3236842105263158,0.0,102951.92,102084,1.0085020179460051,58.97055184360307,11.794110368720613,11.794110368720613,0.39473684210526316,0.2304117244252008,0.2797092597292195,Medium,1.0,False
CUST_105266,retail,Russell Miller,71955,0.5355042933798169,38532,26,25.0,EMP_1006,MERCH_1224|MERCH_1401|MERCH_1141,CP_11768|CP_11297,Low,2019-05-01,Retail,0.1,0.2631578947368421,0.0,833475.75,863460,0.9652743033840595,55.691660480079186,11.138332096015837,11.138332096015837,0.3209242618741977,0.21760032976035015,0.24859750939450442,Medium,1.0,False
CUST_105267,retail,Melvin Perez,4325,0.6509070159027078,2815,16,27.0,EMP_1093,MERCH_1137|MERCH_1361|MERCH_1330|MERCH_1280,CP_11227|CP_11653,Low,2021-12-01,Tech,0.1,0.21315789473684213,0.0,49350.0,51900,0.9508670520231214,54.46671615936649,10.893343231873299,10.8933432318733,0.2599486521181002,0.21281418609310412,0.22695452590060294,Medium,1.0,False
CUST_105268,retail,Thomas Hull,55175,0.8419456199617885,46454,49,28.0,EMP_1658,MERCH_1408|MERCH_1318|MERCH_1319,CP_10868,Low,2020-08-01,Retail,0.1,0.3447368421052632,0.0,462876.45,662100,0.6991035342093339,24.832962138084632,4.966592427616926,4.966592427616927,0.420410783055199,0.09702818525417081,0.19404296459447926,Low,0.0,False
CUST_105269,sme,"Howe, Whitaker and Green",10000000,0.9025770697393938,9025770,112,,,MERCH_1320|MERCH_1448|MERCH_1381,CP_11868,Medium,2021-09-01,,0.5,0.5533333333333333,0.0,2153196.4,120000000,0.017943303333333334,25.533379215416378,5.106675843083276,5.106675843083277,0.6747967479674797,0.09976487842660166,0.2722744392888651,Medium,0.0,False
CUST_105270,retail,Michelle Williams,50946,0.9338918745678256,47578,35,25.0,EMP_1195,MERCH_1410|MERCH_1025|MERCH_1128|MERCH_1280|MERCH_1176|MERCH_1358,CP_11416,Low,2021-08-01,Construction,0.1,0.41052631578947374,0.0,392122.46,611352,0.641402105497324,20.40336550358822,4.080673100717644,4.080673100717644,0.5006418485237485,0.07972071623524048,0.20599705592179288,Medium,1.0,False
CUST_105271,corporate,Flynn and Sons,4749892,0.6236041647874676,2962052,82,,,MERCH_1359|MERCH_1154|MERCH_1016|MERCH_1039|MERCH_1386,CP_11836|CP_10946|CP_11283,Low,2022-05-01,,0.1,0.3,0.0,500833.95,56998704,0.008786760309497564,12.258064516129032,2.4516129032258065,2.4516129032258065,0.36585365853658536,0.04789512214108672,0.1432826830597363,Low,0.0,False
CUST_105272,retail,Kelly Galloway,18828,0.4435203218857343,8350,39,25.0,EMP_1140,MERCH_1154|MERCH_1334|MERCH_1214|MERCH_1243|MERCH_1269|MERCH_1265,CP_10824,Medium,2020-11-01,Tech,0.5,0.31842105263157894,0.0,167980.8,225936,0.7434884214998937,31.168027715911904,6.233605543182382,6.233605543182382,0.3883183568677792,0.12178076664437285,0.20174204371139476,Medium,0.0,False
CUST_105273,retail,Kenneth Ayala,76222,0.6419190817014495,48928,47,26.0,EMP_1486,MERCH_1217|MERCH_1069|MERCH_1134|MERCH_1183|MERCH_1149|MERCH_1422,CP_10351|CP_11837,Low,2021-05-01,Retail,0.1,0.30000000000000004,0.0,540868.99,914664,0.5913307946961944,16.852264291017075,3.370452858203415,3.3704528582034152,0.36585365853658547,0.0658457340887796,0.15584811142312135,Low,0.0,False
CUST_105274,retail,Colton Anderson,11572,0.8721501009617874,10092,51,28.0,EMP_1527,MERCH_1000|MERCH_1391|MERCH_1294|MERCH_1152|MERCH_1368,CP_11962,Low,2022-07-01,Education,0.1,0.2657894736842105,0.0,162763.2,138864,1.1721050812305567,69.95793120514723,13.991586241029445,13.991586241029445,0.32413350449293965,0.27334198277383237,0.28857943928956453,Medium,1.0,False
CUST_105275,retail,Phillip Miller,46985,0.513413028718172,24122,31,27.0,EMP_1757,MERCH_1267|MERCH_1339|MERCH_1211|MERCH_1231|MERCH_1396|MERCH_1308,CP_11758|CP_10868|CP_11105,Medium,2022-11-01,Education,0.5,0.3815789473684211,0.0,327255.96,563820,0.5804263062679579,16.07275426874536,3.214550853749072,3.2145508537490723,0.4653401797175867,0.06280000630053208,0.18356205832564845,Low,-1.0,False
CUST_105276,retail,Thomas Martin,3632,0.766654693412723,2784,20,25.0,EMP_1927,MERCH_1078|MERCH_1483|MERCH_1047|MERCH_1386|MERCH_1395,CP_11087,Low,2022-05-01,Construction,0.1,0.3552631578947369,0.0,46483.2,43584,1.0665198237885463,64.82306359811928,12.964612719623856,12.964612719623856,0.433247753530167,0.2532788552798211,0.30726952475492486,Medium,1.0,False
CUST_105277,sme,"Rodriguez, Morgan and Jones",815008,0.8576100671207469,698959,89,,,MERCH_1273|MERCH_1082|MERCH_1339|MERCH_1115|MERCH_1414,CP_10038|CP_11083,Medium,2020-10-01,,0.5,0.49,0.0,491401.98,9780096,0.05024510802347952,51.82381280110116,10.364762560220234,10.364762560220235,0.5975609756097561,0.20248774516234783,0.3210097142965703,Medium,0.0,False
CUST_105278,retail,Susan Rogers,9365,0.8143756670822047,7626,21,26.0,EMP_1926,MERCH_1265|MERCH_1022|MERCH_1274,CP_10512|CP_11729,Medium,2019-03-01,Education,0.5,0.3605263157894737,0.0,120101.2,112380,1.0687061754760634,64.9715416975996,12.99430833951992,12.994308339519922,0.4396662387676509,0.2538589939061539,0.30960116736460297,Medium,0.0,False
CUST_105279,retail,Ronald Rice,40974,0.5407171922312378,22155,49,27.0,EMP_1046,MERCH_1349|MERCH_1477|MERCH_1238|MERCH_1246|MERCH_1262|MERCH_1360|MERCH_1293,CP_10252,Low,2021-02-01,Retail,0.1,0.30000000000000004,0.0,380540.53,491688,0.7739471575470624,34.99133877753031,6.998267755506062,6.998267755506062,0.36585365853658547,0.13671933627244395,0.2054596329516864,Medium,1.0,False
CUST_105280,corporate,Nelson-Lee,1714640,0.6686300810512467,1146459,94,,,MERCH_1276|MERCH_1485|MERCH_1115,CP_11194|CP_11778,Low,2019-03-01,,0.1,0.29333333333333333,0.0,533724.87,20575680,0.025939598108057668,35.26881720430107,7.053763440860214,7.053763440860215,0.35772357723577236,0.1378035093182144,0.2037795296934818,Medium,1.0,False
CUST_105281,retail,Jessica Ward,53145,0.7668774782338892,40755,55,26.0,EMP_1592,MERCH_1088|MERCH_1144|MERCH_1033|MERCH_1304,CP_10491|CP_11121,High,2019-10-01,Retail,0.85,0.5789473684210527,0.0,948015.59,637740,1.4865236459999371,74.16481069042317,14.832962138084634,14.832962138084634,0.706033376123235,0.2897792438532635,0.41465548353425496,High,0.0,False
CUST_105282,retail,Brenda Peterson,17888,0.7024792991286497,12565,28,26.0,EMP_1190,MERCH_1374|MERCH_1321|MERCH_1236|MERCH_1495|MERCH_1254,CP_10476,Low,2019-11-01,Healthcare,0.1,0.2131578947368421,0.0,185947.85,214656,0.8662597365086464,45.92922543924771,9.185845087849543,9.185845087849543,0.25994865211810014,0.17945621507896464,0.20360394619070527,Medium,1.0,False
CUST_105283,retail,Rebecca Jones,4582,0.4997532982499892,2289,17,28.0,EMP_1566,MERCH_1059|MERCH_1129|MERCH_1494|MERCH_1160|MERCH_1122|MERCH_1428,CP_10283,Medium,2019-04-01,Retail,0.5,0.39473684210526316,0.0,43963.2,54984,0.7995635093845482,38.257856966097506,7.651571393219502,7.651571393219502,0.4813863928112966,0.14948238605176692,0.2490535880796258,Medium,0.0,False
CUST_105284,retail,Melissa Suarez,3000,0.6733657858260049,2020,24,26.0,EMP_1960,MERCH_1369|MERCH_1251|MERCH_1038|MERCH_1168,CP_10966|CP_11382|CP_10836,Low,2021-12-01,Education,0.1,0.20263157894736844,28.389261744966444,70080.0,36000,1.9466666666666668,80.62360801781738,16.124721603563476,38.836130999536635,0.24711168164313227,0.758709189065942,0.605229936839099,High,2.0,True
CUST_105285,retail,Jessica Salazar,37763,0.7595678537998171,28683,25,26.0,EMP_1878,MERCH_1067|MERCH_1448|MERCH_1407|MERCH_1223,CP_11246|CP_10018|CP_10784,Low,2022-10-01,Construction,0.1,0.3710526315789474,0.0,254756.78,453156,0.5621833982116534,14.835436773075973,2.9670873546151944,2.967087354615195,0.45250320924261883,0.05796551774775825,0.17632682519621642,Low,0.0,False
CUST_105286,retail,Monica Dunn,95378,0.4466163683023847,42597,41,27.0,EMP_1030,MERCH_1327|MERCH_1075|MERCH_1076|MERCH_1056|MERCH_1124|MERCH_1318,CP_11443,Low,2020-01-01,Finance,0.1,0.2342105263157895,0.0,565521.18,1144536,0.49410519197299174,10.381093788666172,2.0762187577332343,2.0762187577332343,0.285622593068036,0.04056135895777245,0.1140797291908515,Low,0.0,False
CUST_105287,retail,Michele Thompson,15818,0.5276376015203063,8346,47,28.0,EMP_1417,MERCH_1163|MERCH_1438|MERCH_1462|MERCH_1083|MERCH_1244,CP_11245,Low,2022-04-01,Education,0.1,0.2105263157894737,0.0,157096.8,189816,0.8276267543305095,41.4872556297946,8.297451125958922,8.297451125958922,0.2567394094993582,0.1621004011745066,0.19049210367196207,Low,0.0,False
CUST_105288,retail,Leslie Jackson,15716,0.7728505944760347,12146,39,28.0,EMP_1757,MERCH_1331|MERCH_1457|MERCH_1000|MERCH_1312,CP_11780|CP_11947,High,2018-05-01,Education,0.85,0.46578947368421053,0.0,983438.76,188592,5.214636675998982,98.26775550606285,19.65355110121257,19.65355110121257,0.56803594351733,0.3839550808612977,0.4391793396581074,High,0.0,False
CUST_105289,retail,Shari Day,21200,0.8864660986853722,18793,29,25.0,EMP_1743,MERCH_1226|MERCH_1480|MERCH_1282|MERCH_1262|MERCH_1468|MERCH_1228,CP_11780|CP_11474,Low,2020-08-01,Retail,0.1,0.32894736842105265,23.758389261744966,218928.06,254400,0.8605662735849057,45.310566691413015,9.062113338282604,28.068824747678576,0.40115532734274717,0.5483572826190988,0.5041966960361932,High,2.0,True
CUST_105290,retail,Douglas Hudson,13519,0.4674198804394567,6319,50,28.0,EMP_1877,MERCH_1117|MERCH_1398|MERCH_1027,CP_10541,Low,2021-01-01,Education,0.1,0.17894736842105263,0.0,124496.4,162228,0.7674162290110215,34.16233605543182,6.832467211086365,6.832467211086365,0.21822849807445444,0.1334802289420855,0.15890470968179618,Low,0.0,False
CUST_105291,retail,Debra Rodriguez,6364,0.8187535137071085,5210,12,28.0,EMP_1345,MERCH_1335|MERCH_1308|MERCH_1471|MERCH_1208|MERCH_1046|MERCH_1442|MERCH_1353,CP_11590|CP_10648,Low,2019-12-01,Education,0.1,0.20789473684210527,0.0,63528.18,76368,0.8318691074795725,42.04404850284583,8.408809700569167,8.408809700569167,0.2535301668806162,0.1642759210232548,0.1910521947804632,Low,0.0,False
CUST_105292,retail,Adam Miller,56735,0.4987160844393872,28294,46,25.0,EMP_1170,MERCH_1317|MERCH_1097|MERCH_1384|MERCH_1361|MERCH_1340|MERCH_1274,CP_11023,Medium,2019-06-01,Construction,0.5,0.4421052631578948,0.0,854803.65,680820,1.2555501454128846,71.00965107646621,14.201930215293244,14.201930215293244,0.5391527599486522,0.2774512980436902,0.35596173661517877,Medium,0.0,False
CUST_105293,retail,Tonya Steele,9352,0.4139346696026901,3871,18,26.0,EMP_1525,MERCH_1489|MERCH_1439|MERCH_1440|MERCH_1269,CP_10884,Low,2021-05-01,Retail,0.1,0.26842105263157895,0.0,79188.36,112224,0.7056276732249787,25.93417470923039,5.186834941846078,5.186834941846079,0.32734274711168165,0.10133088006613954,0.16913444017980217,Low,0.0,False
CUST_105294,retail,Kenneth Lopez,33211,0.616895114197427,20487,35,25.0,EMP_1935,MERCH_1402|MERCH_1475|MERCH_1488|MERCH_1449|MERCH_1363|MERCH_1339|MERCH_1135,CP_11528|CP_10533|CP_10784,Low,2018-02-01,Education,0.1,0.16578947368421054,0.0,304758.86,398532,0.7647036122569831,33.8158871566444,6.763177431328881,6.763177431328882,0.2021822849807446,0.13212657214730888,0.1531432859973396,Low,0.0,False
CUST_105295,retail,Scott Gutierrez,22362,0.7329405972641816,16390,15,28.0,EMP_1153,MERCH_1073|MERCH_1488|MERCH_1156|MERCH_1470|MERCH_1307|MERCH_1478,CP_11880|CP_10500|CP_11088,Medium,2021-03-01,Retail,0.5,0.45,0.0,145235.41,268344,0.5412284604835584,13.325909428359317,2.6651818856718634,2.6651818856718634,0.5487804878048781,0.05206744171337417,0.20108135554082535,Medium,0.0,False
CUST_105296,retail,Taylor Poole,149870,0.4934519565100032,73953,35,26.0,EMP_1595,MERCH_1206|MERCH_1493|MERCH_1011|MERCH_1281|MERCH_1487|MERCH_1335|MERCH_1123,CP_10658|CP_11986,Low,2022-10-01,Retail,0.1,0.3078947368421053,0.0,709824.8200000001,1798440,0.39468918618358134,3.241771838653799,0.6483543677307597,0.6483543677307598,0.3754813863928113,0.012666360008267442,0.1215108679236306,Low,0.0,False
CUST_105297,corporate,"Johnson, Cole and Wu",439675,0.6676642888539942,293555,74,,,MERCH_1274|MERCH_1258|MERCH_1060|MERCH_1248|MERCH_1028,CP_11465,Low,2018-05-01,,0.1,0.2833333333333334,0.0,433676.37,5276100,0.08219638937851823,67.95698924731182,13.591397849462366,13.591397849462366,0.34552845528455295,0.265523835027779,0.28952522110481116,Medium,1.0,False
CUST_105298,retail,Manuel Hunter,200000,0.6815647575479,136312,55,26.0,EMP_1503,MERCH_1230|MERCH_1337|MERCH_1130|MERCH_1133|MERCH_1102|MERCH_1493|MERCH_1291,CP_11666,High,2022-12-01,Retail,0.85,0.6473684210526316,0.0,3855839.71,2400000,1.6065998791666667,76.02078693392724,15.204157386785448,15.204157386785448,0.7894736842105263,0.29703097668242423,0.44476378894085483,High,0.0,False
CUST_105299,retail,Eric Montgomery,30062,0.6213207964328857,18678,16,28.0,EMP_1275,MERCH_1156|MERCH_1052|MERCH_1359|MERCH_1365|MERCH_1464|MERCH_1488|MERCH_1481,CP_10647|CP_11162|CP_10262,Low,2018-06-01,Construction,0.1,0.2947368421052632,0.0,210226.31,360744,0.5827576065021178,16.221232368225685,3.244246473645137,3.2442464736451373,0.35943517329910146,0.06338014492686493,0.1521966534385359,Low,0.0,False
CUST_105300,corporate,"Palmer, Meyer and Powell",714111,0.5414256854347776,386638,30,,,MERCH_1373|MERCH_1103|MERCH_1013|MERCH_1459|MERCH_1279,CP_10160|CP_11584,Low,2020-02-01,,0.1,0.25666666666666665,0.0,363792.18,8569332,0.04245280495609226,49.46236559139785,9.89247311827957,9.89247311827957,0.3130081300813008,0.1932610191657885,0.22918515244044219,Medium,1.0,False
CUST_105301,retail,Kimberly Vazquez,125794,0.6052543032208895,76137,56,26.0,EMP_1755,MERCH_1279|MERCH_1391|MERCH_1186|MERCH_1027|MERCH_1184,CP_11370|CP_11927|CP_10374,Low,2021-01-01,Tech,0.1,0.20526315789473687,0.0,699660.9299999999,1509528,0.46349649029365464,8.537490720118782,1.7074981440237567,1.7074981440237567,0.25032092426187424,0.03335797101413944,0.09844685698845988,Low,0.0,False
CUST_105302,retail,Cody Lloyd,13607,0.5651437875857734,7689,21,26.0,EMP_1621,MERCH_1312|MERCH_1081|MERCH_1317|MERCH_1402|MERCH_1447,CP_10040|CP_11512|CP_11212,Low,2021-09-01,Education,0.1,0.17894736842105263,0.0,127018.79,163284,0.7779010190833149,35.374907201187824,7.074981440237565,7.074981440237565,0.21822849807445444,0.13821802772380384,0.162221168828999,Low,0.0,False
CUST_105303,retail,Matthew Bryant,7043,0.4700124441348722,3310,24,28.0,EMP_1414,MERCH_1316|MERCH_1084|MERCH_1384|MERCH_1008|MERCH_1285|MERCH_1165,CP_10229|CP_11823|CP_11315,,2018-10-01,Healthcare,1.0,0.5052631578947369,0.0,65074.8,84516,0.769970183160585,34.50878495421925,6.90175699084385,6.90175699084385,0.6161745827984596,0.13483388573686217,0.2792360948553414,Medium,,False
CUST_105304,sme,"Murphy, Lawson and Garcia",4717292,0.4169518249508186,1966883,70,,,MERCH_1040|MERCH_1427|MERCH_1454,CP_10698|CP_11940|CP_11389,Low,2020-12-01,,0.1,0.21333333333333335,0.0,360650.82,56607504,0.006371077940479411,7.019958706125258,1.4039917412250515,1.4039917412250515,0.2601626016260163,0.02742861886661285,0.09724881369443387,Low,0.0,False
CUST_105305,sme,Collins-Nelson,1852981,0.7067524742764872,1309598,70,,,MERCH_1373|MERCH_1049|MERCH_1084,CP_10136|CP_10699|CP_10678,Medium,2020-02-01,,0.5,0.45,0.0,398218.02999999997,22235772,0.017908891582446518,25.464556090846525,5.092911218169305,5.092911218169306,0.5487804878048781,0.09949597039849761,0.23428132562041176,Medium,0.0,False
CUST_105306,retail,Becky Stout,3370,0.6556907595955345,2209,13,28.0,EMP_1109,MERCH_1422|MERCH_1472|MERCH_1111|MERCH_1061|MERCH_1411|MERCH_1433|MERCH_1461,CP_11826|CP_10805|CP_11439,Low,2018-03-01,Construction,0.1,0.3131578947368422,27.986577181208055,76230.31,40440,1.8850225024727991,79.85647117050235,15.971294234100469,38.360555979066916,0.3818998716302954,0.7494182754544675,0.6391627543072158,High,2.0,True
CUST_105307,sme,Lee-Hernandez,905029,0.6284408662312321,568757,137,,,MERCH_1098|MERCH_1047|MERCH_1053|MERCH_1055|MERCH_1032,CP_11151,Low,2022-08-01,,0.1,0.3066666666666667,0.0,754805.18,10860348,0.06950101230641965,60.908465244322095,12.18169304886442,12.18169304886442,0.3739837398373984,0.2379836048720821,0.278783645361677,Medium,1.0,False
CUST_105308,sme,Castro Inc,575174,0.4612460298393955,265296,111,,,MERCH_1398|MERCH_1482|MERCH_1210|MERCH_1005|MERCH_1208|MERCH_1278|MERCH_1150,CP_11532|CP_11136|CP_10585,Low,2020-08-01,,0.1,0.22333333333333336,0.0,576163.85,6902088,0.08347674645701417,66.89607708189952,13.379215416379903,13.379215416379905,0.2723577235772358,0.26137860331713425,0.2646723393951647,Medium,1.0,False
